OrderID,OrderDate,OrderDate,CustomerID,CustomerName,Region,Country,SalesChannel,ProductCategory,Product,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,ShippingCost,TaxRate,TaxAmount,TotalAmount,PaymentMethod,OrderStatus,SalesRep,CustomerRating,IsReturningCustomer
ORD-108564,6-Jun-23,6/6/2023,CUST-3113,Jessica Jones,North America,Mexico,Marketplace - eBay,Toys & Games,Board Game Classic,12,21.22,254.64,0.2,50.93,203.71,7.56,0.2,40.74,252.01,Credit Card,Shipped,L. Novak,2,FALSE
ORD-113767,29-Jun-23,6/29/2023,CUST-2725,William Brown,Europe,Spain,Marketplace - eBay,Sports & Outdoors,Yoga Mat,2,760.14,1520.28,0.05,76.01,1444.27,16.59,0.085,122.76,1583.62,Debit Card,Delivered,M. Okafor,5,FALSE
ORD-107945,5-Jul-24,7/5/2024,CUST-2072,Thomas Brown,North America,USA,Mobile App,Clothing,Denim Jeans,12,561.44,6737.28,0.2,1347.46,5389.82,16.92,0.1,538.98,5945.72,Debit Card,Delivered,A. Chen,4,FALSE
ORD-109600,6-May-25,5/6/2025,CUST-1603,Sophia Rodriguez,North America,USA,Retail Store,Clothing,Wool Socks (3pk),4,464.5,1858,0.2,371.6,1486.4,11.34,0.05,74.32,1572.06,Cash on Delivery,Processing,R. Silva,3,FALSE
ORD-109462,19-Nov-25,11/19/2025,CUST-4034,Mia Jackson,North America,USA,Mobile App,Office Supplies,Printer Paper Ream,6,854.96,5129.76,0,0,5129.76,30.65,0.05,256.49,5416.9,Credit Card,Delivered,M. Okafor,4,FALSE
ORD-101492,7-Aug-25,8/7/2025,CUST-1807,Sarah Garcia,Oceania,Australia,Phone Order,Electronics,Power Bank 20000mAh,10,683.84,6838.4,0,0,6838.4,24.39,0.085,581.26,7444.05,Debit Card,Delivered,M. Okafor,4,FALSE
ORD-107300,5-Nov-23,11/5/2023,CUST-4709,Priya Smith,North America,Mexico,Marketplace - Amazon,Clothing,Running Shoes,6,256.6,1539.6,0,0,1539.6,20.29,0.2,307.92,1867.81,Debit Card,Delivered,N/A,4,FALSE
ORD-112908,5-Aug-23,8/5/2023,CUST-3183,Jessica Brown,Europe,Netherlands,Phone Order,Home & Kitchen,Blender,8,678.07,5424.56,0,0,5424.56,15.73,0.2,1084.91,6525.2,Credit Card,Cancelled,S. Patel,4,TRUE
ORD-109286,10-Apr-23,4/10/2023,CUST-4101,Richard Anderson,South America,Argentina,Marketplace - Amazon,Furniture,Filing Cabinet,11,31.33,344.63,0.05,17.23,327.4,28.39,0.07,22.92,378.71,Debit Card,Delivered,A. Chen,4,FALSE
ORD-113355,4-Jan-25,1/4/2025,CUST-2768,John Muller,North America,Canada,Phone Order,Books,Fiction Novel,12,44.76,537.12,0,0,537.12,6.93,0.2,107.42,651.47,Bank Transfer,Shipped,S. Patel,0,FALSE
ORD-109235,30-Jun-24,6/30/2024,CUST-3529,Lucas Johnson,Asia,India,Marketplace - Amazon,Furniture,Desk Lamp,6,431.61,2589.66,0,0,2589.66,12.81,0.05,129.48,2731.95,Credit Card,Delivered,R. Silva,4,TRUE
ORD-113188,4-Nov-25,11/4/2025,CUST-1100,James Smith,Africa,Nigeria,Retail Store,Clothing,Denim Jeans,9,562.52,5062.68,0.05,253.13,4809.55,14.51,0.05,240.48,5064.54,Bank Transfer,Delivered,T. Andersson,4,TRUE
ORD-105753,29-Mar-25,3/29/2025,CUST-1924,Noah Martin,Oceania,New Zealand,Marketplace - Amazon,Sports & Outdoors,Water Bottle Insulated,6,174.83,1048.98,0,0,1048.98,11.29,0.2,209.8,1270.07,Debit Card,Delivered,R. Silva,4,TRUE
ORD-105115,25-Feb-24,2/25/2024,CUST-3193,Fatima Okafor,South America,Brazil,Marketplace - Amazon,Electronics,USB-C Hub,3,693.95,2081.85,0.15,312.28,1769.57,14.08,0.19,336.22,2119.87,Cash on Delivery,Delivered,T. Andersson,3,FALSE
ORD-112715,3-Jun-23,6/3/2023,CUST-4054,Charles Martin,Africa,South Africa,Website,Home & Kitchen,Electric Kettle,9,518.3,4664.7,0,0,4664.7,28.3,0.2,932.94,5625.94,Bank Transfer,Delivered,S. Patel,5,TRUE
ORD-114937,23-Apr-23,4/23/2023,CUST-4574,Susan Jones,Oceania,New Zealand,Marketplace - Amazon,Office Supplies,Whiteboard Markers,4,351.83,1407.32,0,0,1407.32,1.07,0.05,70.37,1478.76,Credit Card,Delivered,K. Tanaka,5,TRUE
ORD-108756,22-Oct-23,10/22/2023,CUST-3373,Hiro Lee,Africa,South Africa,Marketplace - Amazon,Office Supplies,Desk Organizer,3,277.48,832.44,0.1,83.24,749.2,11.43,0.2,149.84,910.47,Debit Card,Delivered,N/A,4,FALSE
ORD-110366,17-Sep-25,9/17/2025,CUST-3882,Priya Martinez,Europe,France,Marketplace - Amazon,Home & Kitchen,Stainless Steel Water Bottle,7,815.96,5711.72,0,0,5711.72,1.35,0.085,485.5,6198.57,Credit Card,Delivered,M. Okafor,0,TRUE
ORD-107196,28-Apr-24,4/28/2024,CUST-3192,James Van Dijk,Europe,Netherlands,Retail Store,Sports & Outdoors,Camping Tent,3,617.17,1851.51,0,0,1851.51,27.19,0.05,92.58,1971.28,Gift Card,Shipped,M. Okafor,3,FALSE
ORD-100931,25-Dec-23,12/25/2023,CUST-4197,Elizabeth Muller,North America,USA,Retail Store,Home & Kitchen,Electric Kettle,7,366.76,2567.32,0,0,2567.32,14.27,0.19,487.79,3069.38,Credit Card,Delivered,R. Silva,0,FALSE
ORD-105410,24-Aug-25,8/24/2025,CUST-3664,Noah Thomas,Europe,Italy,Marketplace - Amazon,Office Supplies,Whiteboard Markers,1,803.77,803.77,0,0,803.77,23.79,0.19,152.72,980.28,Credit Card,Delivered,L. Novak,4,FALSE
ORD-100736,17-Jan-24,1/17/2024,CUST-3736,Li Muller,Asia,Singapore,Mobile App,Toys & Games,Building Blocks Set,9,240.25,2162.25,0.15,324.34,1837.91,14.93,0,0,1852.84,Gift Card,Delivered,K. Tanaka,0,TRUE
ORD-103914,18-Jul-24,7/18/2024,CUST-1708,Richard Van Dijk,Africa,South Africa,Marketplace - eBay,Books,Children's Storybook,12,612.88,7354.56,0,0,7354.56,6.67,0.085,625.14,7986.37,Debit Card,Delivered,T. Andersson,5,TRUE
ORD-100990,10-Aug-23,8/10/2023,CUST-1800,Olivia Johnson,Oceania,Australia,Marketplace - Amazon,Toys & Games,Building Blocks Set,7,410.39,2872.73,0.05,143.64,2729.09,1.89,0.19,518.53,3249.51,Debit Card,Delivered,J. Rivera,3,FALSE
ORD-114295,21-Aug-23,8/21/2023,CUST-3404,Noah Costa,Oceania,Australia,Retail Store,Sports & Outdoors,Camping Tent,8,865.97,6927.76,0,0,6927.76,33.06,0.07,484.94,7445.76,Cash on Delivery,Delivered,R. Silva,2,TRUE
ORD-104116,14-Oct-23,10/14/2023,CUST-4459,Carlos Okafor,Asia,China,Mobile App,Office Supplies,Stapler,7,727.73,5094.11,0.1,509.41,4584.7,28.39,0.1,458.47,5071.56,Bank Transfer,Shipped,N/A,2,TRUE
ORD-100837,26-Nov-25,11/26/2025,CUST-4147,Mateus Van Dijk,Asia,Japan,Phone Order,Books,Cookbook,3,723,2169,0.1,216.9,1952.1,6.65,0.19,370.9,2329.65,PayPal,Delivered,T. Andersson,2,FALSE
ORD-113665,13-Feb-23,2/13/2023,CUST-4154,Joseph Nguyen,Oceania,New Zealand,Retail Store,Office Supplies,Ballpoint Pens (12pk),11,665.41,7319.51,0.2,1463.9,5855.61,17.96,0.05,292.78,6166.35,Bank Transfer,Delivered,J. Rivera,4,FALSE
ORD-108974,10-Nov-24,11/10/2024,CUST-1867,Barbara Jones,North America,Mexico,Retail Store,Office Supplies,Ballpoint Pens (12pk),4,390.68,1562.72,0.1,156.27,1406.45,11.99,0.2,281.29,1699.73,PayPal,Shipped,K. Tanaka,5,TRUE
ORD-106919,29-Jan-24,1/29/2024,CUST-3476,Yuki Kim,South America,Brazil,Marketplace - Amazon,Electronics,Mechanical Keyboard,2,269.7,539.4,0.1,53.94,485.46,18.28,0,0,503.74,Debit Card,Delivered,A. Chen,1,FALSE
ORD-109273,31-Jul-25,7/31/2025,CUST-4628,Raj Moore,Africa,Nigeria,Website,Clothing,Winter Jacket,7,807.19,5650.33,0,0,5650.33,12.76,0.1,565.03,6228.12,Gift Card,Delivered,T. Andersson,5,FALSE
ORD-104783,11-Aug-24,8/11/2024,CUST-1925,Mohammed Wilson,North America,Mexico,Retail Store,Toys & Games,Remote Control Car,11,70.05,770.55,0.25,192.64,577.91,28.26,0.085,49.12,655.29,Bank Transfer,Returned,M. Okafor,4,TRUE
ORD-107227,11-May-23,5/11/2023,CUST-1891,Linda Kumar,South America,Brazil,Marketplace - eBay,Office Supplies,Stapler,10,476.39,4763.9,0,0,4763.9,18.83,0.19,905.14,5687.87,Debit Card,Shipped,M. Okafor,1,TRUE
ORD-100165,9-Nov-23,11/9/2023,CUST-4990,Elizabeth Lee,North America,Canada,Mobile App,Office Supplies,Desk Organizer,6,354.69,2128.14,0,0,2128.14,10.86,0.085,180.89,2319.89,Cash on Delivery,Delivered,A. Chen,5,TRUE
ORD-109948,13-Jul-23,7/13/2023,CUST-2339,Sarah Martin,Africa,Egypt,Phone Order,Books,Children's Storybook,11,157.19,1729.09,0.1,172.91,1556.18,2.43,0.19,295.67,1854.28,Debit Card,Returned,T. Andersson,5,TRUE
ORD-101920,7-Nov-25,11/7/2025,CUST-1624,Fatima Moore,North America,USA,Marketplace - Amazon,Furniture,Monitor Arm,6,273.51,1641.06,0.25,410.26,1230.8,21.97,0.085,104.62,1357.39,PayPal,Delivered,M. Okafor,4,FALSE
ORD-110750,14-Jun-24,6/14/2024,CUST-1805,Linda Kumar,Oceania,Australia,Marketplace - eBay,Furniture,Desk Lamp,2,854.45,1708.9,0,0,1708.9,20.6,0,0,1729.5,Credit Card,Shipped,N/A,4,TRUE
ORD-111367,1-Feb-23,2/1/2023,CUST-4351,Lucas Jackson,Oceania,New Zealand,Marketplace - Amazon,Clothing,Wool Socks (3pk),6,413.65,2481.9,0,0,2481.9,31.75,0.05,124.1,2637.75,Cash on Delivery,Shipped,M. Okafor,3,TRUE
ORD-101914,30-Oct-24,10/30/2024,CUST-1321,Sophia Jones,North America,Canada,Marketplace - Amazon,Furniture,Standing Desk,12,39.88,478.56,0.2,95.71,382.85,32.66,0.05,19.14,434.65,Credit Card,Delivered,A. Chen,0,TRUE
ORD-105904,11-Aug-23,8/11/2023,CUST-2220,Michael Anderson,Africa,Egypt,Website,Office Supplies,Desk Organizer,8,655.11,5240.88,0,0,5240.88,21.44,0.05,262.04,5524.36,Gift Card,Delivered,N/A,3,FALSE
ORD-105506,15-Aug-25,8/15/2025,CUST-1488,Karen Van Dijk,Oceania,Australia,Mobile App,Books,Business Strategy Book,9,615.04,5535.36,0.1,553.54,4981.82,1.53,0.07,348.73,5332.08,Credit Card,Delivered,S. Patel,3,FALSE
ORD-111680,7-Jul-24,7/7/2024,CUST-4717,Emma Thomas,North America,USA,Mobile App,Office Supplies,Sticky Notes,9,747.39,6726.51,0.2,1345.3,5381.21,5.08,0.19,1022.43,6408.72,Cash on Delivery,Delivered,T. Andersson,4,FALSE
ORD-104407,28-Mar-23,3/28/2023,CUST-2870,Lucas Van Dijk,North America,Mexico,Retail Store,Electronics,Laptop Stand,9,147.42,1326.78,0.1,132.68,1194.1,30.3,0.05,59.7,1284.1,Credit Card,Cancelled,R. Silva,4,TRUE
ORD-114916,17-Jul-25,7/17/2025,CUST-1406,Sarah Moore,North America,Canada,Mobile App,Toys & Games,Remote Control Car,4,62.24,248.96,0.2,49.79,199.17,24.77,0.2,39.83,263.77,Credit Card,Shipped,N/A,5,TRUE
ORD-109928,8-Mar-23,3/8/2023,CUST-4877,Charles Nguyen,Asia,Singapore,Website,Electronics,Webcam HD,8,223.42,1787.36,0.25,446.84,1340.52,0.89,0.085,113.94,1455.35,Debit Card,Delivered,L. Novak,0,FALSE
ORD-111611,13-Nov-24,11/13/2024,CUST-1907,John Andersson,North America,USA,Marketplace - eBay,Clothing,Winter Jacket,7,155.98,1091.86,0.2,218.37,873.49,30.01,0.1,87.35,990.85,Cash on Delivery,Processing,J. Rivera,3,TRUE
ORD-100139,17-Feb-25,2/17/2025,CUST-2477,Michael Williams,Europe,Netherlands,Mobile App,Books,Self-Help Guide,1,848.94,848.94,0.25,212.24,636.7,12.6,0.07,44.57,693.87,Credit Card,Delivered,R. Silva,5,FALSE
ORD-100491,10-Dec-23,12/10/2023,CUST-4357,Emma Smith,South America,Argentina,Retail Store,Books,Cookbook,7,387.51,2712.57,0,0,2712.57,26.56,0.07,189.88,2929.01,Gift Card,Delivered,M. Okafor,3,FALSE
ORD-102886,4-Jan-23,1/4/2023,CUST-4101,Michael Garcia,Africa,Egypt,Mobile App,Home & Kitchen,Electric Kettle,5,429.94,2149.7,0,0,2149.7,8.04,0.2,429.94,2587.68,Bank Transfer,Delivered,L. Novak,0,FALSE
ORD-108953,4-Jul-23,7/4/2023,CUST-2889,Li Thomas,Africa,South Africa,Marketplace - Amazon,Electronics,Mechanical Keyboard,5,827.67,4138.35,0.25,1034.59,3103.76,13.95,0.05,155.19,3272.9,PayPal,Cancelled,K. Tanaka,0,FALSE
ORD-110984,9-Feb-23,2/9/2023,CUST-4076,Jessica Wilson,Africa,Nigeria,Website,Home & Kitchen,Air Fryer,12,566.84,6802.08,0.05,340.1,6461.98,7.63,0.085,549.27,7018.88,Credit Card,Delivered,S. Patel,5,TRUE
ORD-101387,3-May-23,5/3/2023,CUST-2278,Susan Perez,Oceania,New Zealand,Retail Store,Home & Kitchen,Stainless Steel Water Bottle,2,295.48,590.96,0,0,590.96,8.76,0.085,50.23,649.95,Bank Transfer,Delivered,A. Chen,0,FALSE
ORD-107383,7-Apr-25,4/7/2025,CUST-2546,Robert Rossi,Oceania,Australia,Marketplace - Amazon,Office Supplies,Notebook A5,10,29.47,294.7,0,0,294.7,1.78,0.2,58.94,355.42,PayPal,Cancelled,N/A,0,FALSE
ORD-110400,30-Nov-25,11/30/2025,CUST-2280,Lucas Rodriguez,Africa,Nigeria,Marketplace - eBay,Home & Kitchen,Stainless Steel Water Bottle,3,250.11,750.33,0,0,750.33,16,0.07,52.52,818.85,Debit Card,Delivered,S. Patel,4,TRUE
ORD-101022,2-Aug-25,8/2/2025,CUST-4882,Olivia Garcia,Asia,China,Marketplace - Amazon,Sports & Outdoors,Water Bottle Insulated,5,119.48,597.4,0.05,29.87,567.53,17.62,0.07,39.73,624.88,PayPal,Delivered,R. Silva,3,FALSE
ORD-102079,12-Jan-24,1/12/2024,CUST-2167,John Wilson,South America,Argentina,Marketplace - eBay,Books,Business Strategy Book,5,674.96,3374.8,0.05,168.74,3206.06,11.65,0.085,272.52,3490.23,PayPal,Delivered,A. Chen,4,FALSE
ORD-109859,16-Aug-24,8/16/2024,CUST-1195,Raj Jackson,Oceania,Australia,Website,Electronics,Webcam HD,6,652.13,3912.78,0,0,3912.78,13.97,0.085,332.59,4259.34,Cash on Delivery,Delivered,J. Rivera,0,TRUE
ORD-106849,12-May-23,5/12/2023,CUST-4406,Mia Andersson,Europe,Netherlands,Marketplace - eBay,Clothing,Winter Jacket,10,613.11,6131.1,0.05,306.56,5824.54,23.52,0.2,1164.91,7012.97,PayPal,Delivered,R. Silva,5,FALSE
ORD-106097,25-Nov-23,11/25/2023,CUST-2570,Elizabeth Andersson,Asia,India,Mobile App,Toys & Games,Puzzle 1000pc,9,762.77,6864.93,0.15,1029.74,5835.19,7.47,0.19,1108.69,6951.35,Cash on Delivery,Delivered,N/A,0,TRUE
ORD-113935,22-Mar-25,3/22/2025,CUST-1808,Lucas Muller,Africa,Egypt,Marketplace - Amazon,Electronics,Power Bank 20000mAh,7,719.34,5035.38,0.05,251.77,4783.61,8.92,0.1,478.36,5270.89,Credit Card,Shipped,N/A,2,TRUE
ORD-114380,3-Sep-25,9/3/2025,CUST-2594,Joseph Andersson,Asia,Japan,Mobile App,Office Supplies,Printer Paper Ream,12,703.96,8447.52,0.1,844.75,7602.77,21.3,0.2,1520.55,9144.62,Cash on Delivery,Delivered,S. Patel,0,TRUE
ORD-108867,18-Feb-25,2/18/2025,CUST-3236,Ana Andersson,Europe,France,Website,Electronics,Bluetooth Speaker,5,704.31,3521.55,0.1,352.16,3169.39,11.99,0.05,158.47,3339.85,Debit Card,Delivered,L. Novak,5,TRUE
ORD-100027,5-Apr-23,4/5/2023,CUST-2697,Mia Miller,South America,Chile,Phone Order,Office Supplies,File Folders,12,628.23,7538.76,0.25,1884.69,5654.07,13.99,0.05,282.7,5950.76,Cash on Delivery,Delivered,A. Chen,5,TRUE
ORD-100301,2-Dec-25,12/2/2025,CUST-3124,Sophia Taylor,South America,Argentina,Mobile App,Electronics,Bluetooth Speaker,12,40.12,481.44,0.2,96.29,385.15,18.06,0.19,73.18,476.39,Credit Card,Delivered,R. Silva,3,FALSE
ORD-103852,28-Jan-25,1/28/2025,CUST-1127,Mateus Davis,Europe,Italy,Retail Store,Home & Kitchen,Coffee Maker,10,443.61,4436.1,0.1,443.61,3992.49,21.62,0,0,4014.11,Credit Card,Delivered,S. Patel,5,FALSE
ORD-101705,8-Jun-25,6/8/2025,CUST-4201,Mia Kim,North America,USA,Retail Store,Furniture,Standing Desk,2,643.14,1286.28,0.05,64.31,1221.97,23.05,0.07,85.54,1330.56,Debit Card,Delivered,R. Silva,5,TRUE
ORD-104377,29-Apr-23,4/29/2023,CUST-2066,Robert Taylor,Oceania,New Zealand,Phone Order,Books,Self-Help Guide,6,834.36,5006.16,0,0,5006.16,5.09,0.07,350.43,5361.68,Bank Transfer,Delivered,A. Chen,3,TRUE
ORD-110345,22-May-25,5/22/2025,CUST-2580,Raj Jones,Europe,UK,Retail Store,Sports & Outdoors,Resistance Bands,5,544.98,2724.9,0,0,2724.9,12.44,0.07,190.74,2928.08,Bank Transfer,Delivered,K. Tanaka,5,FALSE
ORD-109129,25-Nov-25,11/25/2025,CUST-1195,Wei Rodriguez,Africa,Egypt,Phone Order,Clothing,Wool Socks (3pk),10,560.32,5603.2,0.15,840.48,4762.72,17.58,0.2,952.54,5732.84,PayPal,Delivered,A. Chen,3,TRUE
ORD-111364,25-Aug-23,8/25/2023,CUST-2393,Emma Nguyen,North America,USA,Website,Home & Kitchen,Stainless Steel Water Bottle,2,428.2,856.4,0.25,214.1,642.3,6.86,0.1,64.23,713.39,PayPal,Returned,R. Silva,2,FALSE
ORD-100360,28-Jun-23,6/28/2023,CUST-1447,William Rodriguez,South America,Brazil,Phone Order,Clothing,Cotton T-Shirt,2,628.88,1257.76,0.25,314.44,943.32,5.27,0.05,47.17,995.76,Gift Card,Delivered,R. Silva,4,TRUE
ORD-111416,8-Nov-25,11/8/2025,CUST-1746,Noah Williams,Africa,Nigeria,Mobile App,Sports & Outdoors,Water Bottle Insulated,4,608.09,2432.36,0.25,608.09,1824.27,10.73,0.1,182.43,2017.43,Debit Card,Delivered,J. Rivera,4,TRUE
ORD-101958,15-Nov-25,11/15/2025,CUST-2785,James Perez,Oceania,Australia,Website,Electronics,Bluetooth Speaker,11,65.85,724.35,0.1,72.44,651.91,29.55,0,0,681.46,Gift Card,Shipped,J. Rivera,0,TRUE
ORD-113671,1-May-23,5/1/2023,CUST-4303,Lucas Okafor,South America,Argentina,Retail Store,Toys & Games,Building Blocks Set,4,194.29,777.16,0.1,77.72,699.44,26.38,0,0,725.82,PayPal,Shipped,T. Andersson,3,TRUE
ORD-107279,17-Mar-23,3/17/2023,CUST-1832,Emma Thomas,South America,Chile,Retail Store,Clothing,Running Shoes,7,142.31,996.17,0.2,199.23,796.94,15.75,0.05,39.85,852.54,Debit Card,Delivered,J. Rivera,3,FALSE
ORD-111638,11-Apr-24,4/11/2024,CUST-2223,Jennifer Muller,Oceania,Australia,Retail Store,Clothing,Wool Socks (3pk),9,17.33,155.97,0.2,31.19,124.78,30.41,0,0,155.19,Debit Card,Returned,A. Chen,0,FALSE
ORD-112524,5-Jul-25,7/5/2025,CUST-2668,Carlos Martinez,South America,Argentina,Phone Order,Furniture,Desk Lamp,5,435.31,2176.55,0.2,435.31,1741.24,34.8,0.05,87.06,1863.1,PayPal,Delivered,N/A,5,TRUE
ORD-100509,22-Nov-24,11/22/2024,CUST-2601,John Martin,Oceania,New Zealand,Website,Sports & Outdoors,Camping Tent,12,258.31,3099.72,0.05,154.99,2944.73,24.54,0.1,294.47,3263.74,Bank Transfer,Delivered,J. Rivera,3,FALSE
ORD-112702,24-Sep-23,9/24/2023,CUST-4847,Robert Jones,North America,Canada,Phone Order,Clothing,Baseball Cap,6,87.51,525.06,0.15,78.76,446.3,32.8,0.07,31.24,510.34,PayPal,Cancelled,A. Chen,4,TRUE
ORD-105076,14-Jul-24,7/14/2024,CUST-4603,Patricia Thomas,Oceania,New Zealand,Phone Order,Sports & Outdoors,Camping Tent,2,889.76,1779.52,0.15,266.93,1512.59,3.38,0.1,151.26,1667.23,Gift Card,Processing,M. Okafor,0,FALSE
ORD-102216,21-Jan-24,1/21/2024,CUST-2188,Mary Williams,Africa,Egypt,Marketplace - Amazon,Toys & Games,Puzzle 1000pc,2,232.28,464.56,0.25,116.14,348.42,29.25,0.07,24.39,402.06,Bank Transfer,Delivered,K. Tanaka,2,FALSE
ORD-113361,5-Apr-24,4/5/2024,CUST-3796,Susan Smith,South America,Brazil,Phone Order,Books,Self-Help Guide,3,630.52,1891.56,0,0,1891.56,10.21,0.1,189.16,2090.93,Gift Card,Shipped,J. Rivera,5,FALSE
ORD-100792,13-May-23,5/13/2023,CUST-1247,Mateus Muller,North America,Canada,Website,Sports & Outdoors,Dumbbell Set 20kg,7,76.55,535.85,0.25,133.96,401.89,0.42,0.19,76.36,478.67,Cash on Delivery,Delivered,T. Andersson,0,FALSE
ORD-111303,19-Jul-25,7/19/2025,CUST-4635,Mateus Johnson,Europe,Spain,Marketplace - eBay,Books,Self-Help Guide,4,200.96,803.84,0.05,40.19,763.65,23.62,0.05,38.18,825.45,Debit Card,Delivered,M. Okafor,3,FALSE
ORD-102523,6-Apr-24,4/6/2024,CUST-3465,Barbara Muller,North America,USA,Mobile App,Office Supplies,File Folders,6,62.66,375.96,0.2,75.19,300.77,30.36,0.05,15.04,346.17,Debit Card,Delivered,J. Rivera,0,TRUE
ORD-114693,24-Jan-24,1/24/2024,CUST-1266,Michael Wilson,Africa,Nigeria,Marketplace - eBay,Furniture,Filing Cabinet,2,229.11,458.22,0.05,22.91,435.31,1.19,0.07,30.47,466.97,Bank Transfer,Delivered,M. Okafor,3,FALSE
ORD-110846,19-Oct-23,10/19/2023,CUST-4027,Hiro Nguyen,South America,Brazil,Marketplace - eBay,Books,Children's Storybook,12,572.07,6864.84,0.15,1029.73,5835.11,23.77,0,0,5858.88,Credit Card,Cancelled,A. Chen,5,TRUE
ORD-102851,11-Jan-25,1/11/2025,CUST-1300,James Kim,Asia,Japan,Retail Store,Furniture,Ergonomic Office Chair,2,883.88,1767.76,0.15,265.16,1502.6,23.75,0.07,105.18,1631.53,PayPal,Processing,K. Tanaka,1,TRUE
ORD-114279,3-Mar-23,3/3/2023,CUST-1498,Ethan Martin,Africa,Nigeria,Phone Order,Clothing,Winter Jacket,10,417.3,4173,0,0,4173,5.02,0,0,4178.02,Gift Card,Returned,K. Tanaka,2,TRUE
ORD-106301,20-Dec-23,12/20/2023,CUST-1734,Mateus Johnson,Oceania,New Zealand,Marketplace - eBay,Office Supplies,Desk Organizer,9,521.49,4693.41,0.1,469.34,4224.07,4.16,0.2,844.81,5073.04,PayPal,Delivered,N/A,2,FALSE
ORD-101514,14-Jan-25,1/14/2025,CUST-2619,Yuki Wilson,Africa,Nigeria,Mobile App,Furniture,Desk Lamp,7,741.31,5189.17,0,0,5189.17,15.87,0.085,441.08,5646.12,Credit Card,Delivered,A. Chen,4,FALSE
ORD-106488,4-Aug-24,8/4/2024,CUST-3299,William Rossi,North America,USA,Website,Sports & Outdoors,Water Bottle Insulated,10,772.17,7721.7,0.25,1930.42,5791.28,22.63,0.085,492.26,6306.17,Cash on Delivery,Delivered,S. Patel,5,FALSE
ORD-112546,21-Feb-25,2/21/2025,CUST-2601,Richard Van Dijk,Oceania,New Zealand,Retail Store,Clothing,Wool Socks (3pk),7,680.69,4764.83,0,0,4764.83,29.71,0,0,4794.54,Credit Card,Delivered,R. Silva,1,FALSE
ORD-109409,6-Dec-23,12/6/2023,CUST-4691,Susan Smith,North America,USA,Phone Order,Toys & Games,Remote Control Car,9,692.44,6231.96,0.15,934.79,5297.17,33.87,0.05,264.86,5595.9,Cash on Delivery,Cancelled,J. Rivera,4,TRUE
ORD-108257,2-Aug-25,8/2/2025,CUST-1480,Richard Wilson,Africa,Egypt,Phone Order,Toys & Games,Building Blocks Set,6,49.92,299.52,0,0,299.52,18.87,0.07,20.97,339.36,Credit Card,Processing,T. Andersson,1,TRUE
ORD-106087,14-Feb-23,2/14/2023,CUST-3474,Emma Nguyen,Oceania,New Zealand,Marketplace - Amazon,Toys & Games,Board Game Classic,7,425.81,2980.67,0,0,2980.67,24.93,0.085,253.36,3258.96,Bank Transfer,Shipped,T. Andersson,1,FALSE
ORD-101870,28-Oct-23,10/28/2023,CUST-1446,Sarah Okafor,Asia,Japan,Marketplace - eBay,Home & Kitchen,Air Fryer,12,578.39,6940.68,0,0,6940.68,9.84,0,0,6950.52,Gift Card,Delivered,L. Novak,2,FALSE
ORD-114367,14-Jan-23,1/14/2023,CUST-1931,Raj Rodriguez,Asia,South Korea,Marketplace - eBay,Home & Kitchen,Coffee Maker,8,107.75,862,0,0,862,3.45,0.085,73.27,938.72,Debit Card,Delivered,N/A,0,FALSE
ORD-102909,13-Oct-24,10/13/2024,CUST-1227,Hiro Miller,Africa,Nigeria,Phone Order,Sports & Outdoors,Camping Tent,3,42.19,126.57,0.05,6.33,120.24,13.17,0.05,6.01,139.42,Cash on Delivery,Delivered,L. Novak,3,FALSE
ORD-110976,1-Sep-24,9/1/2024,CUST-4944,Olivia Lee,North America,Canada,Mobile App,Toys & Games,Remote Control Car,5,123.11,615.55,0.05,30.78,584.77,29.19,0.05,29.24,643.2,PayPal,Delivered,R. Silva,4,FALSE
ORD-114356,18-Mar-23,3/18/2023,CUST-2342,Ana Taylor,Europe,Spain,Marketplace - Amazon,Sports & Outdoors,Resistance Bands,12,790.87,9490.44,0,0,9490.44,26.44,0.2,1898.09,11414.97,Bank Transfer,Delivered,M. Okafor,5,TRUE
ORD-107393,9-May-25,5/9/2025,CUST-2667,Olivia Muller,North America,Canada,Website,Electronics,Noise Cancelling Headphones,1,808.69,808.69,0.1,80.87,727.82,6.09,0.05,36.39,770.3,Gift Card,Delivered,R. Silva,0,FALSE
ORD-108936,19-May-25,5/19/2025,CUST-3671,David Okafor,Asia,Singapore,Marketplace - Amazon,Electronics,Mechanical Keyboard,4,751.96,3007.84,0,0,3007.84,0.87,0.1,300.78,3309.49,Credit Card,Returned,M. Okafor,4,TRUE
ORD-109222,9-Jul-23,7/9/2023,CUST-2873,Sarah Muller,North America,Canada,Phone Order,Office Supplies,Whiteboard Markers,3,759.69,2279.07,0.1,227.91,2051.16,28.02,0.1,205.12,2284.3,Bank Transfer,Delivered,N/A,2,FALSE
ORD-106133,22-Aug-25,8/22/2025,CUST-1186,Linda Moore,Africa,Nigeria,Marketplace - Amazon,Office Supplies,Ballpoint Pens (12pk),9,759.16,6832.44,0.05,341.62,6490.82,16.99,0.1,649.08,7156.89,Bank Transfer,Delivered,R. Silva,0,TRUE
